Ss,condtn,at_sec,traffic_density,los_freq,los_dur_over5min,cum_los_dur,query,ready_latency,ready_latency_adj,query_latency,response_index,ready_timed_out,query_timed_out,stimuli,response_text,sa_correct,wl_rating,interbeat_interval,condtn_num,rx,ry,rz,eyeblink,negative,neutral,positive
5,baseline,855,5,0,0,0,SA,1.94,1.94,4.74,4,0,0,How many total aircraft are in your airspace?,7 to 8,1,NA,1105,1,0.16036,-0.271346667,0.0629,0,0.666666667,0.333333333,0
5,baseline,860,5,0,0,0,SA,1.94,1.94,4.74,4,0,0,How many total aircraft are in your airspace?,7 to 8,1,NA,957,1,0.448086667,-0.404806667,0.260586667,0.3608,0.5,0,0.5
5,baseline,865,5,0,0,0,SA,1.94,1.94,4.74,4,0,0,How many total aircraft are in your airspace?,7 to 8,1,NA,1171,1,0.150213333,-0.187406667,0.06402,0.371266667,0.058823529,0.235294118,0.705882353
5,baseline,870,5,0,0,0,SA,1.94,1.94,4.74,4,0,0,How many total aircraft are in your airspace?,7 to 8,1,NA,1085,1,0.2154,-0.26898,0.081706667,0.351133333,0,0.666666667,0.333333333
5,baseline,875,5,0,0,0,SA,1.94,1.94,4.74,4,0,0,How many total aircraft are in your airspace?,7 to 8,1,NA,1058,1,0.183466667,-0.207213333,0.05692,0.1604,0.451612903,0.161290323,0.387096774
5,baseline,880,5,0,0,0,SA,1.94,1.94,4.74,4,0,0,How many total aircraft are in your airspace?,7 to 8,1,NA,1062,1,0.144646667,-0.167246667,0.0729,0.224,0.785714286,0,0.214285714
5,baseline,885,5,0,0,0,SA,1.94,1.94,4.74,4,0,0,How many total aircraft are in your airspace?,7 to 8,1,NA,1097,1,0.169133333,-0.255933333,0.05774,0.054066667,0.875,0,0.125
5,baseline,890,5,0,0,0,SA,1.94,1.94,4.74,4,0,0,How many total aircraft are in your airspace?,7 to 8,1,NA,1101,1,0.16658,-0.303573333,0.0606,0.0004,0,0,0
5,baseline,895,5,0,0,0,SA,1.94,1.94,4.74,4,0,0,How many total aircraft are in your airspace?,7 to 8,1,NA,1132,1,0.19234,-0.376013333,0.072126667,0.167466667,1,0,0
5,baseline,900,5,0,0,0,SA,1.94,1.94,4.74,4,0,0,How many total aircraft are in your airspace?,7 to 8,1,NA,1105,1,0.10094,-0.106413333,0.049513333,0.442066667,0.714285714,0.071428571,0.214285714
5,baseline,905,5,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1101,1,0.16496,-0.26762,0.076606667,0,1,0,0
5,baseline,910,5,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1121,1,0.38816,-0.4626,0.073066667,0.275733333,0.666666667,0.333333333,0
5,baseline,915,5,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1089,1,0.101746667,-0.317846667,-0.00642,0.208933333,0.5,0,0.5
5,baseline,920,5,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1097,1,0.108126667,-0.191753333,0.070806667,0.234333333,0.615384615,0.192307692,0.192307692
5,baseline,925,5,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1089,1,0.08238,-0.164613333,0.0566,0.242733333,0.820512821,0.025641026,0.153846154
5,baseline,930,5,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1070,1,0.13668,-0.216053333,0.07368,0.359866667,0.318181818,0.454545455,0.227272727
5,baseline,935,5,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1003,1,0.102426667,-0.242886667,0.045086667,0.0246,0.842105263,0,0.157894737
5,baseline,940,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1085,1,0.13104,-0.250146667,0.03894,0.096533333,0.555555556,0.111111111,0.333333333
5,baseline,945,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1187,1,0.141126667,-0.243,0.057473333,0.0982,0.610169492,0.322033898,0.06779661
5,baseline,950,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1066,1,0.03322,-0.144873333,0.04024,0.356266667,0.555555556,0,0.444444444
5,baseline,955,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1035,1,0.125053333,-0.22966,0.048753333,0.0008,0,0,1
5,baseline,960,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,988,1,0.135746667,-0.227466667,0.052833333,0.068933333,0.25,0.1,0.65
5,baseline,965,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1015,1,0.143553333,-0.24216,0.050933333,0.019266667,1,0,0
5,baseline,970,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1046,1,0.056293333,-0.208106667,0.0312,0,1,0,0
5,baseline,975,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1136,1,0.131286667,-0.236266667,0.055113333,0.157933333,0.909090909,0,0.090909091
5,baseline,980,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1054,1,0.19116,-0.267386667,0.064046667,0.255933333,0,0,0
5,baseline,985,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1078,1,0.2667,-0.258066667,0.08262,0.0656,1,0,0
5,baseline,990,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1074,1,0.14444,-0.37272,0.0949,0.254266667,1,0,0
5,baseline,995,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1171,1,0.298206667,-0.608806667,0.165333333,0.671266667,0.6,0,0.4
5,baseline,1000,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1058,1,0.193486667,-0.278373333,0.0666,0,1,0,0
5,baseline,1005,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1042,1,0.076633333,-0.145066667,0.084746667,0.178533333,0.454545455,0,0.545454545
5,baseline,1010,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1023,1,0.184753333,-0.18886,0.060793333,0.5004,0.611111111,0,0.388888889
5,baseline,1015,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1117,1,0.166513333,-0.143866667,0.053446667,0.280933333,1,0,0
5,baseline,1020,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1062,1,0.150153333,-0.205953333,0.045866667,0.225266667,0.3125,0.25,0.4375
5,baseline,1025,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1117,1,0.171286667,-0.272126667,0.039993333,0.160066667,1,0,0
5,baseline,1030,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1105,1,0.118066667,-0.18788,0.039326667,0.167733333,1,0,0
5,baseline,1035,6,0,0,0,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1128,1,0.118646667,-0.219666667,0.048046667,0.3104,0.5,0,0.5
5,baseline,1040,6,1,0,55,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1152,1,0.186426667,-0.270713333,0.063086667,0.2274,1,0,0
5,baseline,1045,6,1,0,55,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1070,1,0.194613333,-0.193826667,0.057286667,0.6956,0.285714286,0.714285714,0
5,baseline,1050,7,1,0,55,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1062,1,0.27832,-0.22496,0.086433333,0.643933333,0.714285714,0,0.285714286
5,baseline,1055,6,1,0,55,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,992,1,0.25654,-0.231106667,0.0833,0.282333333,1,0,0
5,baseline,1060,6,1,0,55,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1054,1,0.134813333,-0.239473333,0.04936,0.257733333,0.5,0.222222222,0.277777778
5,baseline,1065,6,1,0,55,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1019,1,0.276133333,-0.23704,0.07586,0.476866667,1,0,0
5,baseline,1070,6,1,0,55,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1023,1,0.147766667,-0.216833333,0.04796,0.304066667,0.294117647,0.647058824,0.058823529
5,baseline,1075,6,1,0,55,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1097,1,0.145553333,-0.25424,0.073233333,0.0062,0.666666667,0,0.333333333
5,baseline,1080,6,1,0,55,SA,2.37,2.37,5.45,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1027,1,0.12644,-0.240746667,0.067193333,0.009133333,1,0,0
5,baseline,1085,6,1,0,55,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1109,1,0.163953333,-0.25904,0.078933333,0.035466667,1,0,0
5,baseline,1090,6,1,0,55,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1207,1,0.377246667,-0.430666667,0.09206,0.590666667,1,0,0
5,baseline,1095,6,1,0,55,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1113,1,0.25548,-0.37542,0.036953333,0.6072,1,0,0
5,baseline,1100,5,0,0,0,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1093,1,0.184246667,-0.207726667,0.100806667,0.3782,0.6875,0.125,0.1875
5,baseline,1105,5,0,0,0,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1113,1,0.247293333,-0.216353333,0.097806667,0.001,1,0,0
5,baseline,1110,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1097,1,0.384353333,-0.302326667,0.13484,0.070133333,0,0,0
5,baseline,1115,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1105,1,0.343206667,-0.30448,0.121126667,0.430066667,0.285714286,0,0.714285714
5,baseline,1120,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1082,1,0.240173333,-0.179746667,0.08032,0.2116,1,0,0
5,baseline,1125,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1140,1,0.230853333,-0.182666667,0.098686667,0.106933333,1,0,0
5,baseline,1130,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1039,1,0.264726667,-0.20954,0.078273333,0.0154,0,0,0
5,baseline,1135,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1054,1,0.263266667,-0.241353333,0.11164,0.0002,1,0,0
5,baseline,1140,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1121,1,0.302986667,-0.19902,0.113993333,0.016133333,1,0,0
5,baseline,1145,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,968,1,0.293153333,-0.23384,0.07314,0.048866667,0,0,0
5,baseline,1150,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,988,1,0.19618,-0.25164,0.073573333,0.169933333,0.714285714,0,0.285714286
5,baseline,1155,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1023,1,0.229166667,-0.19058,0.1096,0.393933333,1,0,0
5,baseline,1160,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,988,1,0.2245,-0.27636,0.0895,0.001333333,0,0,0
5,baseline,1165,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1000,1,0.30718,-0.292073333,0.15362,0,0,0,0
5,baseline,1170,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1109,1,0.123806667,-0.22666,0.06542,0.0028,0.866666667,0,0.133333333
5,baseline,1175,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1035,1,0.266326667,-0.29904,0.13046,0,0,0,0
5,baseline,1180,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,996,1,0.269766667,-0.28634,0.140913333,0,1,0,0
5,baseline,1185,5,0,0,0,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1085,1,0.287046667,-0.297286667,0.1539,0,0,0,0
5,baseline,1190,5,0,0,0,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1062,1,0.302173333,-0.300393333,0.164586667,0,0,0,0
5,baseline,1195,5,0,0,0,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1128,1,0.25944,-0.2859,0.13968,0,0,0,0
5,baseline,1200,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1160,1,0.199653333,-0.2607,0.08884,0.014533333,0.888888889,0,0.111111111
5,baseline,1205,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1218,1,0.124606667,-0.207253333,0.061153333,0.194066667,1,0,0
5,baseline,1210,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1210,1,0.235126667,-0.27964,0.085833333,0.027066667,1,0,0
5,baseline,1215,6,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1179,1,0.251293333,-0.342666667,0.093766667,0.0626,1,0,0
5,baseline,1220,6,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1113,1,0.245773333,-0.187013333,0.082553333,0.402933333,0.75,0,0.25
5,baseline,1225,6,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1152,1,0.23064,-0.142786667,0.07264,0.4266,0.55,0,0.45
5,baseline,1230,6,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1156,1,0.242566667,-0.181766667,0.084993333,0.3306,1,0,0
5,baseline,1235,6,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1113,1,0.194246667,-0.151686667,0.086546667,0.4556,0.9,0.066666667,0.033333333
5,baseline,1240,6,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1023,1,0.285433333,-0.20388,0.11268,0.305333333,1,0,0
5,baseline,1245,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1078,1,0.239873333,-0.217273333,0.072186667,0.4324,0.5,0,0.5
5,baseline,1250,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1003,1,0.13006,-0.240746667,0.061706667,0.008,0.833333333,0,0.166666667
5,baseline,1255,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1125,1,0.07314,-0.21134,0.06828,0.029533333,0.808510638,0,0.191489362
5,baseline,1260,5,1,0,70,WL,1.88,1.88,2.85,3,0,0,Rate your workload,3,NA,3,1101,1,0.09004,-0.201766667,0.03944,0.302133333,0.652173913,0,0.347826087
5,baseline,1265,5,1,0,70,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1105,1,0.103293333,-0.240266667,0.042846667,0.0014,0.947368421,0,0.052631579
5,baseline,1270,5,1,0,70,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1070,1,0.31456,-0.546526667,0.056326667,0.3728,0.75,0,0.25
5,baseline,1275,5,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1066,1,0.273553333,-0.360406667,0.084673333,0.239,0.777777778,0,0.222222222
5,baseline,1280,5,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1082,1,0.191386667,-0.22752,0.081726667,0.370133333,1,0,0
5,baseline,1285,4,1,0,40,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1109,1,0.239966667,-0.18328,0.06234,0.629066667,0.222222222,0,0.777777778
5,baseline,1290,4,1,0,40,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1175,1,0.241313333,-0.19212,0.070673333,0.431666667,0.181818182,0,0.818181818
5,baseline,1295,4,1,0,40,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1136,1,0.247053333,-0.15702,0.06536,1.137066667,0,0,0
5,baseline,1300,4,1,0,40,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1207,1,0.179873333,-0.175433333,0.052,0.751533333,0.470588235,0.058823529,0.470588235
5,baseline,1305,4,1,0,40,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1136,1,0.10386,-0.185506667,0.041386667,0.166333333,0.636363636,0.090909091,0.272727273
5,baseline,1310,4,1,0,40,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1144,1,0.050846667,-0.200213333,0.024446667,0.1358,0.111111111,0,0.888888889
5,baseline,1315,4,1,0,40,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1160,1,-0.042973333,-0.025153333,-0.050353333,0.1248,0.321428571,0.142857143,0.535714286
5,baseline,1320,4,1,0,40,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1144,1,0.22704,-0.148546667,0.039733333,0.555866667,0.5,0,0.5
5,baseline,1325,4,1,0,40,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1035,1,0.250106667,-0.207046667,0.0707,0.7984,1,0,0
5,baseline,1330,3,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1027,1,0.223546667,-0.19166,0.060993333,0.042866667,1,0,0
5,baseline,1335,3,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1031,1,0.1594,-0.20416,0.054186667,0.141933333,0.857142857,0,0.142857143
5,baseline,1340,3,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1046,1,0.215773333,-0.195593333,0.077633333,0.033266667,0,0,0
5,baseline,1345,3,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1050,1,0.237113333,-0.21786,0.065833333,0,1,0,0
5,baseline,1350,3,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1000,1,0.234613333,-0.22284,0.08038,0,0,0,0
5,baseline,1355,3,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1011,1,0.17144,-0.224613333,0.06322,0.124133333,1,0,0
5,baseline,1360,3,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1054,1,0.16218,-0.26166,0.074353333,0.011066667,1,0,0
5,baseline,1365,3,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1152,1,0.20778,-0.29962,0.063213333,0.1072,1,0,0
5,baseline,1370,3,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1082,1,0.231266667,-0.222526667,0.069093333,0.048733333,1,0,0
5,baseline,1375,3,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1187,1,0.283646667,-0.241053333,0.093846667,0.209866667,1,0,0
5,baseline,1380,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1121,1,0.140426667,-0.202713333,-0.000933333,0.530333333,0.9,0.1,0
5,baseline,1385,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1031,1,0.250133333,-0.19944,0.05092,0.369333333,0.833333333,0,0.166666667
5,baseline,1390,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1156,1,0.255653333,-0.177186667,0.07158,0.3168,1,0,0
5,baseline,1395,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1105,1,0.241853333,-0.164986667,0.078653333,0.855733333,1,0,0
5,baseline,1400,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1160,1,0.214993333,-0.16586,0.030106667,0.945933333,1,0,0
5,baseline,1405,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1054,1,0.30916,-0.193186667,0.090266667,0.372333333,0,0,0
5,baseline,1410,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1128,1,0.276446667,-0.205453333,0.068026667,0.7586,0.761904762,0.047619048,0.19047619
5,baseline,1415,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1125,1,0.293886667,-0.234693333,0.0629,0.4838,1,0,0
5,baseline,1420,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1132,1,0.24472,-0.221346667,0.061233333,0.297066667,1,0,0
5,baseline,1425,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1113,1,0.277293333,-0.216926667,0.082946667,0.1274,1,0,0
5,baseline,1430,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1093,1,0.278993333,-0.18484,0.10116,0.670666667,1,0,0
5,baseline,1435,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1050,1,0.334593333,-0.21646,0.11326,0.124733333,1,0,0
5,baseline,1440,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1074,1,0.3284,-0.220693333,0.120653333,0.154866667,0,0,0
5,baseline,1445,3,1,0,65,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1097,1,0.334246667,-0.223333333,0.126113333,0.036266667,0,0,0
5,baseline,1450,2,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1156,1,0.273406667,-0.33276,0.04102,0.0338,0,0,0
5,baseline,1455,1,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1128,1,0.33408,-0.554513333,-0.1276,0.219,0,0,0
5,baseline,1460,1,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1140,1,0.318106667,-0.329533333,0.028633333,0.401133333,0.6,0,0.4
5,baseline,1465,1,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1199,1,0.263633333,-0.276086667,0.042646667,0.078666667,1,0,0
5,baseline,1470,1,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1121,1,0.268706667,-0.192946667,0.07704,0.515266667,1,0,0
5,baseline,1475,1,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1152,1,0.258726667,-0.2119,0.06038,0.373533333,1,0,0
5,baseline,1480,1,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1199,1,0.281066667,-0.179233333,0.090493333,0.556266667,0.857142857,0,0.142857143
5,baseline,1485,1,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1167,1,0.28082,-0.207873333,0.083286667,0.0762,0,0,0
5,baseline,1490,1,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1125,1,0.306566667,-0.220293333,0.104953333,0.019066667,0,0,0
5,baseline,1495,1,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1085,1,0.321093333,-0.222313333,0.113513333,0.004866667,1,0,0
5,baseline,1500,1,0,0,0,SA,2.01,2.01,11.83,5,0,0,What company aircraft is arriving on the SUNSS8?,NA,1,NA,1027,1,0.168473333,-0.17952,0.04434,0.3332,1,0,0
5,hi_wkld_nom,0,2,0,0,0,WL,4.41,4.41,2.59,2,0,0,Rate your workload,2,NA,2,NA,2,0,0,0,0,0,0,0
5,hi_wkld_nom,5,2,0,0,0,WL,4.41,4.41,2.59,2,0,0,Rate your workload,2,NA,2,488,2,0.351666667,-0.31502,0.049286667,0.069066667,0.545454545,0.181818182,0.272727273
5,hi_wkld_nom,10,1,0,0,0,WL,4.41,4.41,2.59,2,0,0,Rate your workload,2,NA,2,1250,2,0.2155,-0.003406667,-0.017273333,1.689666667,0.2,0.8,0
5,hi_wkld_nom,15,1,0,0,0,WL,4.41,4.41,2.59,2,0,0,Rate your workload,2,NA,2,1234,2,0.167806667,-0.0723,0.066593333,0.545133333,0,1,0
5,hi_wkld_nom,20,1,0,0,0,WL,4.41,4.41,2.59,2,0,0,Rate your workload,2,NA,2,1207,2,0.052053333,0.114326667,0.0062,0.3388,0.5,0,0.5
5,hi_wkld_nom,25,1,0,0,0,WL,4.41,4.41,2.59,2,0,0,Rate your workload,2,NA,2,1250,2,0.2914,-0.097886667,0.100846667,0.300733333,0,0,0
5,hi_wkld_nom,30,1,0,0,0,WL,4.41,4.41,2.59,2,0,0,Rate your workload,2,NA,2,1218,2,0.180413333,-0.191226667,0.027566667,0.0004,0,0,0
5,hi_wkld_nom,35,1,0,0,0,WL,4.41,4.41,2.59,2,0,0,Rate your workload,2,NA,2,1226,2,0.212993333,-0.17652,-0.01486,0.023333333,0,0,0
5,hi_wkld_nom,40,1,0,0,0,WL,4.41,4.41,2.59,2,0,0,Rate your workload,2,NA,2,1273,2,0.268246667,-0.33666,0.080066667,0.0396,0.75,0.208333333,0.041666667
